uid,iid
1275,7391
1275,7442
1279,4868
1281,1896
1281,232
1281,247
1281,3442
1282,5207
1282,9160
1282,4950
1283,334
1283,8101
1283,2004
1283,4828
1283,10168
1283,10635
1284,9592
1284,10458
1284,6465
1285,1344
1288,456
1288,12017
1288,12287
1288,8921
1288,5580
1289,10812
1289,6737
1292,10234
1292,9296
1292,6593
1292,11083
1292,9439
1292,12516
1292,6943
1292,3233
1292,1433
1292,6281
1293,2037
1293,10956
1294,1776
1297,762
1298,1486
1298,3891
1298,4427
1302,7764
1302,655
1302,10913
1302,699
1303,8036
1304,1979
1304,6621
1304,1601
1305,10746
1305,9019
1307,8220
1308,8956
1311,7759
1313,5666
1315,6402
1318,9486
1318,4102
1318,3040
1318,7856
1318,11314
1318,9606
1318,11336
1320,5340
1321,4391
1323,4590
1323,10635
1323,1319
1323,5047
1323,9263
1324,9083
1324,7858
1324,4075
1324,7803
1324,10193
1327,10183
1327,3788
1327,2702
1327,9517
1327,4898
1327,10760
1327,11185
1327,5922
1330,8586
1331,6152
1332,4487
1333,5646
1333,7251
1333,11172
1333,8603
1334,11473
1334,12094
1334,2251
1334,4688
1334,756
1334,7349
1334,3927
1334,9565
1334,3793
1335,9644
1335,5379
1335,11356
1335,3703
1335,3159
1335,7889
1335,4414
1335,2500
1335,4209
1335,10978
1335,2884
1335,8662
1336,2791
1336,5897
1337,1003
1339,5314
1339,10654
1339,9383
1340,1809
1340,1151
1341,2100
1341,9867
1341,7459
1341,8631
1341,6029
1341,6146
1341,9618
1341,9785
1341,10783
1341,3129
1341,12549
1341,11835
1341,8280
1341,1847
1342,2054
1343,3281
1343,4938
1343,4456
1344,8821
1344,9339
1345,6614
1345,1710
1345,10294
1345,4251
1348,2080
1349,43
1349,382
1351,589
1353,4510
1357,3611
1358,4807
1363,12022
1363,5319
1363,4074
1363,5002
1364,12319
1365,9820
1365,9464
1365,7705
1367,11029
1368,11303
1368,7218
1368,4501
1368,8397
1369,4420
1369,6470
1369,12102
1369,12066
1370,3945
1370,2138
1371,1925
1372,8631
1373,726
1373,6883
1373,9114
1373,4539
1373,11419
1373,9689
1373,9853
1373,5951
1374,3582
1374,7832
1375,9419
1375,5380
1376,10143
1376,7623
1376,6674
1378,4435
1378,3889
1379,5080
1379,12323
1379,4780
1379,12683
1379,10040
1379,9209
1379,11931
1379,3488
1379,2759
1379,12501
1379,5094
1381,9379
1382,3281
1382,3938
1382,5902
1382,1295
1384,7668
1387,619
1387,10990
1387,5419
1387,2902
1388,7991
1390,7735
1391,437
1392,10168
1392,10244
1392,3236
1392,2476
1394,12272
1394,2060
1394,8309
1395,2209
1395,1986
1395,8978
1395,3441
1395,4340
1396,11154
1397,11128
1399,2620
1399,790
1399,2250
1401,4695
1402,9919
1402,7592
1402,6323
1402,1282
1403,10524
1403,1184
1403,5945
1404,1961
1405,3016
1405,6158
1405,633
1406,9051
1407,5464
1407,9803
1408,2823
1408,3228
1408,3882
1408,7082
1408,1887
1408,1127
1408,8783
1408,11546
1408,3929
1408,11792
1408,12156
1408,12051
1408,10826
1408,11303
1408,12060
1408,1393
1408,4913
1408,8663
1408,7273
1408,2002
1408,7927
1408,9754
1408,10646
1408,12236
1408,12323
1411,2110
1411,11978
1412,1325
1412,1347
1412,9974
1412,1468
1412,7092
1412,12800
1412,12171
1412,7871
1412,10454
1412,4060
1412,9078
1412,7895
1412,706
1412,12287
1412,11081
1412,4098
1414,4898
1414,7975
1420,4340
1420,11650
1420,5686
1424,5399
1424,4893
1424,7885
1424,5777
1424,7118
1424,3791
1424,4314
1424,9798
1424,5024
1424,3973
1424,276
1424,8875
1425,4467
1425,1762
1425,565
1428,2249
1428,141
1430,6699
1430,3250
1431,6372
1431,583
1433,5197
1434,3197
1434,11115
1434,1387
1434,1015
1434,7992
1434,2700
1434,5092
1434,9944
1434,8785
1434,4291
1434,6870
1434,3656
1434,7388
1434,10373
1434,10223
1434,5510
1434,3062
1434,4876
1434,10028
1434,1924
1434,297
1434,7683
1434,818
1434,4730
1434,8890
1434,10557
1434,10682
1434,6296
1434,7061
1434,7505
1434,735
1434,7627
1434,40
1434,8772
1434,8363
1434,11731
1434,5156
1434,11650
1434,715
1434,565
1434,2350
1434,8601
1434,2004
1434,9263
1434,2579
1434,1304
1434,9973
1434,11651
1436,9081
1436,4893
1436,6400
1436,11707
1436,2934
1436,2575
1436,10882
1436,9158
1436,11062
1436,137
1436,11363
1436,11613
1436,11455
1436,5085
1436,1011
1436,12329
1436,3855
1436,7068
1436,3236
1436,12412
1436,4199
1436,10816
1436,10820
1436,10015
1436,8930
1436,6869
1436,8081
1436,12099
1439,10748
1439,6117
1439,11052
1439,5918
1439,11070
1439,3013
1443,7816
1446,4213
1446,12784
1446,12805
1446,560
1447,4598
1448,588
1449,11419
1449,3129
1449,3159
1449,10310
1449,5569
1449,8960
1449,4134
1449,1990
1449,5522
1449,6049
1449,9027
1449,3851
1449,2100
1449,11467
1449,6231
1449,9209
1449,4987
1449,12741
1449,2476
1449,3270
1449,7448
1449,9930
1449,9874
1449,2015
1451,8526
1451,6562
1451,3184
1451,5923
1452,4934
1452,6602
1453,112
1453,12806
1453,4823
1453,12160
1455,7126
1456,12617
1456,1000
1456,4029
1457,4379
1459,3218
1460,6931
1460,11056
1460,5845
1460,1047
1464,11834
1464,3255
1464,3556
1465,8081
1465,2063
1465,12532
1466,10339
1466,2703
1466,1366
1466,7401
1466,2189
1466,1051
1467,6607
1469,2744
1471,4769
1471,6316
1471,4394
1471,11767
1471,10456
1471,8661
1471,10732
1471,5674
1471,10806
1471,3392
1471,3864
1471,11769
1471,10808
1471,6909
1471,10826
1471,6251
1471,3093
1471,1514
1471,6492
1471,6606
1471,5345
1471,389
1471,5651
1471,4278
1471,232
1471,9885
1471,4897
1471,11537
1471,12277
1471,1210
1471,10003
1471,5565
1471,9837
1471,10328
1471,8784
1471,3090
1471,5220
1471,10205
1471,6361
1471,12298
1471,572
1471,11497
1471,2212
1471,12723
1471,5058
1471,2557
1471,10477
1471,5897
1473,11421
1473,1347
1473,2165
1475,421
1475,12287
1475,4967
1475,4826
1475,7034
1476,9474
1476,6035
1476,358
1476,5872
1477,3167
1478,4142
1479,9515
1481,5718
1482,11904
1482,11501
1482,8958
1483,6119
1484,8243
1486,7753
1486,8802
1486,9401
1488,5564
1489,11336
1490,3426
1492,12146
1494,10057
1494,6656
1497,3167
1497,6074
1497,2810
1497,5175
1497,2208
1497,6547
1498,10713
1500,12768
1500,7958
1500,3997
1500,8614
1503,7572
1504,7021
1504,6304
1504,568
1504,5843
1504,4149
1504,10118
1504,9788
1504,1409
1504,5164
1504,6205
1504,4440
1504,8405
1504,2655
1504,6572
1504,782
1504,7982
1504,12481
1504,4340
1504,2222
1504,8307
1504,2393
1504,9954
1504,12653
1504,4962
1504,3429
1504,1295
1504,12391
1504,11120
1504,10220
1504,9051
1504,2172
1504,5874
1504,6013
1504,7772
1504,5035
1504,3862
1504,11847
1507,6213
1507,2115
1508,8599
1509,7448
1509,3796
1509,8387
1509,3842
1511,10781
1513,12733
1513,4388
1513,7623
1513,8642
1513,3155
1514,4799
1514,8072
1514,9308
1514,6749
1514,3268
1515,8387
1515,2170
1515,3842
1515,1481
1516,10147
1516,10653
1516,9248
1516,2241
1517,6587
1517,4230
1517,178
1517,3671
1517,9768
1517,8011
1517,7813
1519,10739
1520,2591
1520,10723
1520,10184
1520,928
1520,2344
1521,4515
1521,3390
1521,12125
1521,6541
1523,725
1523,4747
1523,12672
1523,12362
1523,1279
1523,6475
1523,5080
1523,8165
1523,5690
1523,11883
1523,10298
1523,3859
1523,612
1524,12812
1524,6820
1524,12607
1524,11062
1524,11026
1524,1686
1524,11379
1524,571
1524,1198
1524,11213
1524,12400
1524,11993
1524,9778
1525,8661
1527,5225
1527,8732
1527,12769
1527,5545
1527,4798
1528,12412
1529,4302
1529,9640
1529,8416
1529,12187
1529,5123
1529,1035
1529,4416
1529,4749
1529,7438
1529,7353
1529,1184
1529,1782
1529,6833
1529,1150
1529,12061
1530,3083
1531,11763
1533,3062
1535,9474
1535,9473
1535,735
1535,4922
1535,9480
1535,3266
1535,747
1535,12410
1536,6077
1536,11241
1536,2557
1536,10688
1536,2788
1536,11291
1536,2011
1536,11931
1536,8096
1536,11975
1536,8033
1536,10105
1536,1422
1536,11280
1536,6888
1536,1725
1536,2253
1536,8631
1536,3919
1536,8590
1536,8153
1536,1920
1536,6576
1536,3030
1536,3703
1536,11135
1536,11419
1537,3282
1537,9869
1537,11882
1537,6584
1537,10508
1537,619
1537,6703
1537,4620
1537,5012
1537,722
1537,5968
1538,10074
1538,3721
1538,7515
1538,1396
1540,3360
1540,1226
1541,1201
1541,10627
1541,2629
1542,1719
1542,4974
1542,760
1543,899
1545,9344
1545,6542
1545,6219
1545,1041
1546,8753
1548,11081
1548,10118
1551,6025
1552,4399
1553,11726
1554,6188
1554,8315
1554,2433
1554,8143
1554,2701
1554,9003
1554,8261
1554,8055
1554,6521
1554,2832
1554,5741
1554,11382
1554,6803
1554,10149
1554,8307
1554,12523
1554,7378
1554,8631
1554,7972
1554,4914
1554,11045
1554,8906
1554,4138
1554,11106
1554,4642
1554,2458
1554,9747
1554,10257
1556,12120
1556,11588
1556,2987
1556,12467
1556,8461
1556,10207
1556,5766
1556,6827
1556,6283
1556,1785
1556,3286
1556,12298
1556,2610
1557,4769
1557,7438
1559,12412
1559,546
1559,3520
1559,2455
1559,552
1559,6220
1559,11608
1559,12395
1559,4097
1559,699
1559,5464
1559,137
1559,5967
1559,6694
1559,2349
1559,2749
1559,11225
1559,9966
1559,11330
1559,11464
1559,5200
1559,5590
1559,12362
1559,1684
1559,3523
1559,1470
1559,860
1559,1624
1559,5882
1559,1000
1559,1481
1559,12306
1559,8091
1559,6612
1559,9651
1559,6836
1559,2356
1559,6786
1559,11367
1559,5662
1559,2306
1559,5445
1559,10877
1559,4967
1559,6538
1559,10687
1559,6164
1559,3882
1559,10826
1559,7367
1559,12317
1559,12262
1559,4840
1559,7806
1559,5186
1559,8555
1559,12089
1559,4529
1559,11045
1559,9044
1559,2061
1559,3589
1559,9486
1559,7752
1559,8196
1559,4856
1559,5652
1559,14
1559,1478
1559,12549
1559,3508
1559,338
1559,5207
1559,31
1559,9708
1559,8631
1559,386
1559,5311
1559,6744
1559,6829
1559,10085
1559,5004
1559,11850
1559,3028
1559,3392
1559,9620
1559,3423
1559,7830
1559,8250
1559,1369
1559,5631
1559,6304
1559,11346
1559,4123
1559,4917
1559,1315
1559,4845
1559,8733
1559,4858
1559,8391
1559,7448
1559,8395
1559,11625
1560,1525
1560,6673
1560,11975
1560,10041
1560,723
1560,6492
1560,10551
1560,9302
1561,7404
1561,1324
1561,1693
1561,588
1561,4629
1561,9175
1561,4591
1561,10638
1561,8513
1561,8905
1561,7632
1561,10955
1561,8131
1561,5233
1561,137
1562,5882
1562,12568
1562,9327
1563,4197
1565,977
1565,8402
1565,11905
1566,4781
1567,12412
1567,11355
1567,9464
1567,3520
1567,4514
1567,1517
1567,3770
1567,5093
1568,1535
1568,851
1568,5317
1570,11010
1573,5062
1573,811
1573,10234
1573,6116
1574,8342
1575,5001
1576,5948
1576,9183
1576,8998
1576,11947
1576,3284
1576,6350
1576,5727
1576,11975
1576,4525
1576,12391
1576,6268
1576,8917
1576,4282
1576,8376
1576,6530
1576,2052
1576,4300
1576,752
1576,11823
1576,4420
1576,11070
1576,10427
1576,11807
1576,8633
1576,4482
1576,5122
1576,11069
1576,6564
1576,10156
1576,7271
1576,7891
1576,1839
1577,8478
1579,3357
1579,6364
1579,9224
1581,8843
1581,543
1581,9976
1583,9841
1584,9322
1584,7705
1584,8274
1584,4669
1586,1244
1586,5480
1588,1589
1591,6562
1593,11271
1594,5004
1594,7296
1594,1000
1594,7174
1595,7719
1596,10862
1596,2902
1597,11767
1597,5334
1597,3950
1597,6713
1597,10062
1597,12614
1597,12287
1597,6196
1597,6402
1597,9527
1598,4518
1598,5905
1598,504
1598,1004
1598,7597
1598,11461
1598,2149
1598,4251
1598,2004
1598,1947
1600,259
1602,3881
1602,5695
1603,31
1604,2902
1604,2577
1604,9686
1605,12752
1605,5296
1605,5036
1605,10733
1605,12691
1608,1616
1608,678
1608,4325
1608,3446
1608,10938
1608,3413
1608,5682
1608,2441
1609,2105
1610,6713
1611,1946
1614,12156
1614,5335
1614,5310
1614,8097
1614,3118
1614,8853
1614,3449
1614,9554
1614,6402
1614,3615
1614,1525
1614,3691
1614,8155
1614,2844
1614,11824
1614,3967
1614,7327
1614,1000
1615,726
1615,816
1617,3281
1617,3246
1617,7383
1618,4781
1618,2482
1618,11210
1618,11078
1621,3779
1622,4987
1623,4368
1625,8652
1626,9913
1627,10099
1627,331
1627,6325
1627,4174
1627,699
1627,3225
1627,7034
1628,1064
1631,12153
1631,9214
1631,10207
1631,9372
1633,9846
1633,9216
1633,3236
1635,8623
1635,8331
1635,180
1638,9607
1638,5851
1639,5004
1639,7090
1640,12536
1640,10809
1640,7585
1640,10981
1641,11925
1642,11193
1642,8309
1643,5322
1644,4515
1645,4140
1645,4368
1648,8700
1648,7374
1648,725
1648,7858
1648,3520
1648,7090
1649,6991
1650,10328
1650,8263
1651,7074
1653,5603
1654,9207
1654,5026
1655,9217
1656,12284
1658,9697
1658,725
1658,4747
1658,9255
1658,2759
1660,10839
1661,672
1661,6803
1663,6695
1664,49
1664,10584
1664,2618
1665,412
1665,11
1665,2597
1666,4988
1666,6606
1666,11497
1667,6046
1667,11874
1667,2925
1667,3381
1667,4130
1667,549
1667,11220
1669,1015
1669,10643
1669,2004
1670,4747
1671,4648
1672,2631
1673,12430
1676,11603
1676,928
1676,1012
1677,8128
1680,10648
1680,5590
1680,11751
1680,182
1680,7462
1680,1946
1680,5690
1680,7803
1680,8391
1680,4670
1680,927
1680,11370
1680,7798
1680,9160
1681,9518
1682,5103
1686,11542
1686,4514
1686,2504
1686,12557
1686,867
1686,12255
1686,5319
1686,4226
1687,9986
1687,1685
1687,5153
1688,297
1688,2004
1688,3062
1688,7443
1692,7740
1693,9864
1693,1760
1694,12197
1696,4947
1699,3977
1699,308
1699,1844
1699,9250
1700,7271
1702,10697
1704,9341
1704,4085
1704,5682
1704,7327
1704,2826
1704,8562
1704,8458
1704,6602
1704,1416
1704,7710
1704,1677
1704,2128
1708,12510
1709,7329
1709,6427
1710,6803
1710,7129
1710,11692
1710,7914
1710,5004
1710,1992
1710,5156
1712,7483
1712,8573
1712,6531
1712,10456
1712,10168
1713,7661
1714,9445
1714,8337
1714,4810
1714,1371
1714,12614
1714,7930
1715,10494
1715,10344
1715,5093
1716,4747
1716,933
1716,2270
1716,725
1716,2986
1716,2234
1716,7066
1716,12728
1717,9780
1719,2112
1719,1878
1719,735
1720,11307
1720,3330
1721,45
1721,6402
1721,12444
1721,227
1721,2002
1721,10613
1721,4386
1722,2696
1723,7063
1724,3670
1724,2451
1724,1405
1725,3665
1726,2596
1728,6865
1728,11739
1728,4017
1728,10865
1728,5219
1728,5820
1728,12739
1728,7793
1729,3471
1729,11718
1729,5093
1730,4673
1730,35
1731,5087
1731,12524
1731,3865
1731,3974
1732,3734
1733,4586
1733,4212
1733,4222
1733,7705
1733,5012
1737,2240
1738,4780
1738,12549
1740,6606
1740,4502
1740,5058
1740,4978
1743,3979
1743,4420
1744,9848
1744,10974
1744,297
1744,1739
1744,7068
1745,8880
1747,3068
1749,1762
1751,5951
1752,9209
1752,4328
1752,2100
1752,8272
1752,5140
1752,328
1752,12449
1752,11234
1752,4083
1753,12433
1753,753
1753,5189
1753,12449
1754,7623
1755,3354
1759,6428
1759,6803
1760,4465
1761,5851
1761,9869
1763,8426
1763,3358
1763,6145
1763,9009
1764,7791
1765,3973
1766,5726
1766,11654
1766,10570
1766,1347
1766,8243
1766,7066
1766,3558
1766,7420
1766,3473
1767,4739
1767,7940
1769,782
1770,9327
1770,6275
1773,6324
1773,3842
1773,11256
1774,8772
1774,4590
1775,8933
1775,3164
1775,7448
1775,10963
1775,9712
1777,7627
1777,9999
1777,782
1777,7456
1777,12103
1777,8374
1777,10684
1777,503
1777,11297
1777,9403
1777,482
1777,5607
1777,10901
1777,8345
1777,2080
1779,809
1782,1363
1782,9528
1782,10117
1784,10301
1784,4974
1784,4821
1784,351
1784,8232
1784,12298
1784,4597
1789,5630
1790,12488
1790,8377
1790,11924
1790,633
1790,9563
1790,9008
1790,7540
1790,1917
1792,45
1793,10981
1793,9327
1793,7260
1794,8589
1794,1267
1794,2853
1795,2009
1795,10496
1795,297
1795,10820
1795,11774
1795,5805
1795,5151
1797,5306
1798,8179
1799,5775
1800,8120
1800,9115
1801,5972
1801,4242
1802,8403
1805,2629
1805,8643
1805,9774
1805,2058
1807,10390
1807,10246
1808,12272
1810,7235
1810,11062
1812,12613
1813,12077
1818,7302
1819,11617
1820,6701
1820,11816
1821,2519
1822,8508
1824,2650
1824,4591
1824,3460
1824,927
1824,6057
1827,4429
1827,4635
1827,12481
1828,1993
1828,9250
1828,5058
1828,4669
1829,7627
1829,4501
1829,8219
1829,6634
1829,5562
1829,7371
1829,11955
1829,9003
1829,967
1829,9464
1829,12514
1829,4379
1829,14
1829,3250
1829,2810
1829,2396
1829,3812
1829,12226
1829,5772
1833,9355
1833,4908
1833,12666
1833,12244
1833,5475
1833,2331
1833,8586
1833,6833
1833,246
1833,2868
1833,12306
1833,6817
1833,2026
1833,8592
1833,4429
1833,3377
1833,5722
1833,8101
1833,8989
1833,7124
1833,10981
1833,11048
1833,726
1833,12082
1833,10964
1833,7643
1833,9829
1833,7066
1833,5093
1833,10421
1834,8282
1834,12694
1834,4642
1834,4833
1834,4399
1834,11013
1834,9908
1834,6478
1835,3558
1835,589
1835,6850
1838,11933
1838,2622
1840,10821
1842,8592
1842,7924
1843,11597
1843,9559
1843,9799
1844,349
1844,12325
1844,7107
1844,11864
1844,10143
1845,11725
1847,3484
1848,4529
1848,3120
1849,735
1852,3267
1852,6697
1852,11324
1854,12781
1854,11907
1854,4724
1856,12287
1856,8614
1858,3187
1858,3961
1858,9095
1858,2331
1858,747
1858,10624
1858,7424
1860,6566
1861,1210
1862,1605
1862,10928
1862,275
1862,7260
1862,10766
1862,2303
1862,12504
1862,4716
1862,1884
1862,9327
1862,10191
1862,9217
1862,3175
1863,10410
1863,8101
1863,1719
1863,11356
1863,5515
1863,11904
1863,5935
1863,9689
1863,9162
1863,2856
1863,4340
1864,10544
1864,8189
1864,9584
1871,3812
1871,514
1872,5080
1872,11273
1872,169
1872,1140
1872,1719
1872,1184
1872,12597
1873,7097
1873,12587
1873,7960
1873,4590
1873,10159
1873,5445
1873,6579
1873,8337
1873,545
1873,10508
1873,5712
1873,5602
1873,11916
1873,8631
1873,7498
1873,1478
1873,10951
1873,5001
1873,285
1873,8336
1873,2832
1873,4821
1873,1153
1873,3172
1873,8670
1873,8050
1873,7048
1873,3160
1873,9221
1873,5058
1873,1819
1873,11922
1873,8900
1873,8614
1873,9013
1873,9712
1873,678
1873,1484
1873,12533
1873,12716
1873,7448
1873,8715
1873,11225
1873,10938
1873,6975
1873,5754
1873,10681
1873,3091
1873,965
1873,4632
1873,9230
1873,1320
1873,7752
1873,1672
1873,11819
1873,5738
1873,816
1873,8073
1873,31
1873,8720
1873,8516
1873,11395
1873,6836
1873,5032
1873,2822
1873,1112
1873,3835
1873,4806
1873,11076
1873,824
1873,4753
1873,9595
1876,7780
1877,3580
1878,4590
1879,8192
1879,11379
1879,143
1879,6013
1879,5191
1879,3627
1879,11594
1879,3582
1879,2396
1879,5197
1879,11271
1879,2106
1879,10572
1880,3731
1881,6171
1886,5535
1887,774
1889,6936
1890,1148
1893,8518
1894,8138
1895,3143
1895,514
1896,7428
1896,8280
1896,3448
1896,7497
1896,8882
1899,1036
1900,6585
1900,6842
1900,10771
1900,2222
1900,8841
1900,2757
1900,9102
1900,5577
1900,5250
1900,9295
1900,11120
1900,963
1900,12596
1902,2855
1902,11566
1902,377
1902,5073
1902,1974
1902,8210
1902,3052
1902,12154
1903,9636
1903,5094
1903,3131
1903,2010
1904,6810
1904,3213
1904,5646
1904,502
1904,4315
1904,76
1904,7252
1904,4968
1905,3370
1907,5660
1907,4257
1907,4019
1907,4108
1907,6460
1907,5596
1907,10537
1907,6164
1907,8160
1907,415
1907,2222
1907,12015
1907,5139
1907,3862
1907,1565
1907,11749
1907,885
1907,9395
1907,9204
1908,9078
1910,3164
1910,9119
1910,7643
1911,11356
1911,11931
1911,9415
1911,4050
1913,3730
1915,4908
1915,5156
1916,4558
1917,10820
1921,181
1922,8387
1922,1773
1922,96
1922,11298
1922,7240
1922,12770
1922,414
1922,10959
1922,8573
1922,7806
1922,482
1922,8043
1922,8374
1922,4590
1922,3091
1922,2148
1922,4340
1922,3812
1922,5131
1922,486
1922,6935
1922,5334
1923,4840
1925,4397
1926,10298
1928,2251
1928,10242
1928,4239
1929,8472
1931,3647
1931,5162
1932,8101
1932,12287
1932,1623
1932,9464
1932,2533
1932,3838
1932,3812
1932,9527
1932,4383
1932,7009
1932,7490
1932,6856
1932,1222
1932,5909
1932,10583
1932,672
1932,12723
1932,10223
1932,10485
1932,3945
1932,175
1932,7900
1932,2138
1932,8619
1932,6184
1933,1015
1933,10496
1933,1467
1933,4514
1933,3619
1933,7992
1933,9153
1936,377
1936,735
1936,3230
1936,697
1937,10783
1940,11901
1940,3812
1940,5058
1940,7897
1940,8576
1940,11767
1940,10815
1940,9527
1940,3355
1941,7492
1942,11116
1945,9797
1945,11281
1945,3846
1945,7002
1945,8555
1949,5330
1950,1878
1950,1452
1950,14
1950,1393
1950,3187
1950,2245
1951,2418
1951,8392
1951,7808
1951,12768
1951,3762
1951,8452
1951,8168
1951,5933
1951,6143
1951,8231
1951,7772
1951,8631
1951,7302
1951,5975
1951,9761
1951,5479
1951,7518
1951,5431
1951,4780
1954,1603
1955,8795
1955,2679
1955,6936
1955,12648
1955,3463
1955,3670
1955,11661
1955,1992
1956,7082
1956,6400
1956,6492
1956,3311
1956,9245
1956,2688
1956,10648
1956,12097
1956,6201
1956,317
1956,1099
1956,4217
1956,1606
1956,686
1956,5454
1956,6640
1956,12247
1956,8096
1956,11271
1956,6753
1956,6869
1956,6299
1956,10391
1956,2904
1956,31
1956,2080
1956,6107
1956,9627
1956,2502
1956,4598
1956,11668
1956,5691
1956,3151
1956,7648
1956,4756
1956,5335
1956,11915
1956,9675
1956,6309
1956,1557
1956,601
1956,8391
1956,2422
1956,1748
1956,356
1956,5299
1956,4104
1956,10496
1956,2060
1956,10820
1956,11774
1956,8563
1958,12790
1958,4198
1958,6494
1965,1015
1965,12362
1966,1511
1968,4730
1968,3961
1968,9263
1968,5691
1968,8268
1968,735
1968,5004
1969,1386
1970,5037
1971,8661
1974,742
1974,3197
1974,9119
1974,3348
1977,3961
1980,5284
1982,9250
1983,6258
1983,7402
1983,9722
1983,7204
1983,437
1983,2202
1983,10883
1983,3730
1983,12702
1983,8592
1983,2589
1983,12746
1983,8840
1983,9185
1983,8271
1984,5162
1985,8736
1986,8308
1986,8157
